Id,Sq_Footage,AvgSalePrice,OverallQual,Average Price/SqFt
546,2183,229000.00,7,104.9015116811726981
1059,2184,335000.00,9,153.3882783882783883
268,2192,179500.00,5,81.8886861313868613
1206,2196,271900.00,7,123.8160291438979964
5,2198,250000.00,8,113.7397634212920837
922,2200,145900.00,5,66.3181818181818182
1424,2201,274970.00,6,124.9295774647887324
67,2207,180000.00,7,81.5586769370185773
1133,2210,117500.00,6,53.1674208144796380
889,2217,268000.00,8,120.8840775823184484
71,2223,244000.00,7,109.7615834457939721
878,2224,350000.00,9,157.3741007194244604
199,2229,104000.00,6,46.6576940331987438
884,2230,118500.00,4,53.1390134529147982
179,2234,501837.00,9,224.6360787824529991
930,2236,222000.00,7,99.2844364937388193
898,2240,142953.00,5,63.8183035714285714
307,2243,225000.00,7,100.3120820329915292
747,2256,236000.00,7,104.6099290780141844
114,2259,217000.00,6,96.0602036299247455
1066,2260,328000.00,7,145.1327433628318584
620,2262,305000.00,8,134.8364279398762157
294,2263,235000.00,7,103.8444542642509943
404,2263,258000.00,8,114.0079540433053469
1038,2263,287000.00,8,126.8228015908086611
222,2267,200000.00,6,88.2223202470224967
273,2270,290000.00,8,127.7533039647577093
911,2274,154300.00,5,67.8540017590149516
542,2285,248000.00,8,108.5339168490153173
70,2287,225000.00,7,98.3821600349803236
984,2290,255900.00,8,111.7467248908296943
1417,2290,122500.00,4,53.4934497816593886
94,2291,133900.00,6,58.4460934089917067
256,2291,230000.00,7,100.3928415539065910
565,2295,268000.00,7,116.7755991285403050
592,2296,451950.00,10,196.8423344947735192
115,2320,259500.00,6,111.8534482758620690
869,2320,169000.00,5,72.8448275862068966
12,2324,345000.00,9,148.4509466437177281
1044,2329,262280.00,7,112.6148561614426793
390,2332,426000.00,10,182.6758147512864494
1063,2337,90000.00,5,38.5109114249037227
1458,2340,266500.00,7,113.8888888888888889
518,2344,265000.00,7,113.0546075085324232
1175,2345,239000.00,6,101.9189765458422175
317,2353,260000.00,7,110.4972375690607735
849,2358,240000.00,6,101.7811704834605598
1350,2358,122000.00,8,51.7387616624257846
899,2364,611657.00,9,258.7381556683587140
764,2365,337000.00,8,142.4947145877378436
1293,2372,107500.00,5,45.3204047217537943
927,2374,285000.00,8,120.0505475989890480
21,2376,325300.00,8,136.9107744107744108
667,2380,129000.00,6,54.2016806722689076
225,2392,386250.00,10,161.4757525083612040
991,2392,348000.00,8,145.4849498327759197
525,2398,315750.00,7,131.6722268557130942
441,2402,555000.00,10,231.0574521232306411
940,2403,244400.00,7,101.7062005826050770
489,2414,160000.00,5,66.2800331400165700
86,2417,260000.00,8,107.5713694662805130
719,2418,341000.00,7,141.0256410256410256
1285,2447,169000.00,6,69.0641601961585615
662,2448,402000.00,8,164.2156862745098039
1418,2450,340000.00,8,138.7755102040816327
36,2452,309000.00,8,126.0195758564437194
302,2452,267000.00,8,108.8907014681892333
160,2462,320000.00,7,129.9756295694557271
378,2466,340000.00,8,137.8751013787510138
322,2468,354000.00,8,143.4359805510534846
66,2473,317000.00,8,128.1843914274160938
1396,2482,281213.00,8,113.3009669621273167
567,2504,325000.00,9,129.7923322683706070
1181,2514,250000.00,7,99.4431185361972951
530,2515,200624.00,6,79.7709741550695825
693,2519,335000.00,7,132.9892814608971814
227,2520,290000.00,7,115.0793650793650794
1033,2520,310000.00,8,123.0158730158730159
1069,2521,151400.00,6,60.0555335184450615
1045,2524,278000.00,8,110.1426307448494453
1303,2526,290000.00,8,114.8060174188440222
1388,2526,136000.00,6,53.8400633412509897
760,2531,290000.00,8,114.5792177005136310
717,2554,159500.00,7,62.4510571652310102
1441,2555,191000.00,6,74.7553816046966732
262,2574,276000.00,8,107.2261072261072261
703,2576,361919.00,8,140.4965062111801242
321,2596,342643.00,9,131.9888289676425270
1314,2599,333168.00,9,128.1908426317814544
1361,2601,189000.00,5,72.6643598615916955
876,2610,303477.00,8,116.2747126436781609
982,2612,336000.00,8,128.6370597243491577
622,2614,240000.00,6,91.8133129303749044
1231,2620,190000.00,5,72.5190839694656489
1106,2622,325000.00,8,123.9511823035850496
418,2624,239000.00,6,91.0823170731707317
424,2630,315000.00,8,119.7718631178707224
1374,2633,466500.00,10,177.1743258640334220
1351,2634,200000.00,5,75.9301442672741078
748,2640,265979.00,7,100.7496212121212121
478,2643,380000.00,9,143.7760121074536512
319,2646,260000.00,7,98.2615268329554044
860,2654,250000.00,6,94.1974378296910324
162,2668,412500.00,9,154.6101949025487256
113,2696,383970.00,7,142.4221068249258160
643,2704,345000.00,8,127.5887573964497041
528,2713,446261.00,9,164.4898636196092886
746,2715,299800.00,8,110.4235727440147330
191,2727,315000.00,8,115.5115511551155116
350,2728,437154.00,9,160.2470674486803519
323,2730,301000.00,7,110.2564102564102564
584,2775,325000.00,10,117.1171171171171171
1387,2784,250000.00,7,89.7988505747126437
1329,2792,256000.00,6,91.6905444126074499
232,2794,403000.00,8,144.2376521116678597
1313,2810,302000.00,8,107.4733096085409253
804,2822,582933.00,9,206.5673281360737066
1143,2828,424870.00,8,150.2369165487977369
1047,2868,556581.00,9,194.0658995815899582
962,2872,272000.00,6,94.7075208913649025
1176,2872,285000.00,8,99.2339832869080780
1025,2898,287000.00,8,99.0338164251207729
59,2945,438780.00,10,148.9915110356536503
325,2978,242000.00,7,81.2625923438549362
1032,3082,197000.00,7,63.9195327709279689
1174,3086,200500.00,5,64.9708360337005833
198,3112,235000.00,8,75.5141388174807198
799,3140,485000.00,9,154.4585987261146497
609,3194,359100.00,8,112.4295554164057608
119,3222,320000.00,7,99.3171942892613284
497,3228,430000.00,8,133.2094175960346964
1354,3238,410000.00,8,126.6213712168004941
770,3279,538000.00,8,164.0744129307715767
636,3395,200000.00,6,58.9101620029455081
1269,3447,381000.00,8,110.5308964316797215
305,3493,295000.00,7,84.4546235327798454
186,3608,475000.00,10,131.6518847006651885
1170,3627,625000.00,10,172.3187207058174800
692,4316,755000.00,10,174.9304911955514365
1183,4476,745000.00,10,166.4432529043789097
524,4676,184750.00,10,39.5102651839178785
1299,5642,160000.00,10,28.3587380361573910
